country_iso3,gco_country,who_region,income_label,hdi_label,source_population_label,mv_therapy_units,centres,last_update,cases_2024,deaths_2024,all40_2024,all39_2024,population_2024,cases_2025,deaths_2025,all40_2025,all39_2025,population_2025,cases_2030,deaths_2030,all40_2030,all39_2030,population_2030,cases_2040,deaths_2040,all40_2040,all39_2040,population_2040,rt_relevant_cases_2050,deaths_2050,all40_2050,all39_2050,population_2050,release2022_cases_2025,release2022_cases_2050,thirteen_site_cases_2024,thirteen_site_cases_2050,growth,mv_units_per_1000_rt_relevant_cases_2050,baseline_density,primary,support_7,additional_units_to_cross_cutoff,dirac_matched,high_growth_low_resource,current_screen_positive,selected_site_cases_per_mv_unit_2050,unit_pressure_rank,old_growth,new_growth,old_density,new_density,old_selected,new_selected,common,old_percentile,new_percentile,gco2022_common_year_growth_percentile,gco2024_common_year_growth_percentile,gco2024_selected_cases_2050,common_year_burden_version_transition,mv_units_per_1000_selected_site_cases_2050
RUS,Russian Federation,EURO,Upper middle income,Very High HDI,Russian Federation,568.0,157.0,2026.0,343154,154536,612444,633830,144820431,346468,156579,618382,640112,143997401,360791,165895,644985,668327,141889418,374754,179406,673179,698712,138281843,384449,188592,689145,716024,136132785,344142.0,396492.0,308421,343349,0.1203395560010958,1.4774391401720384,1.655233510318982,False,0,0.0,1,0,False,676.8468309859155,100.0,0.1521174398939972,0.109623399563596,1.4325635826195735,1.4774391401720384,False,False,True,14.76510067114094,14.76510067114094,14.76510067114094,14.76510067114094,384449,Not screen-positive in either version,1.4774391401720384
RWA,Rwanda,AFRO,Low income,Low HDI,Rwanda,2.0,1.0,2023.0,6979,4354,12279,12440,14256578,7210,4497,12679,12845,14569349,8452,5272,14816,15009,16154714,11639,7330,20308,20573,19440780,16345,10352,28145,28502,22707918,4044.0,9695.0,6598,15430,1.3420260782347042,0.1223615784643621,0.2865740077374982,True,6,6.0,1,1,True,8172.5,20.0,1.3973788328387733,1.266990291262136,0.2062919030428055,0.1223615784643621,True,True,True,86.57718120805369,81.20805369127517,86.57718120805369,81.20805369127517,16345,Retained,0.1223615784643621
LCA,Saint Lucia,PAHO,Upper middle income,High HDI,Saint Lucia,,,,283,125,462,462,179752,289,127,473,473,180157,327,145,533,533,181369,413,188,672,672,179300,502,232,797,797,172088,257.0,406.0,271,483,0.773851590106007,,,False,0,,0,0,False,,,0.5797665369649805,0.7370242214532872,,,False,False,False,,,,,502,Not comparable,
STP,Sao Tome and Principe,AFRO,Lower middle income,Medium HDI,Sao Tome and Principe,,,,61,33,84,84,235544,62,33,87,87,240262,74,40,101,101,264574,102,56,138,138,315852,132,74,177,177,365124,97.0,195.0,61,132,1.1639344262295084,,,False,0,,0,0,False,,,1.0103092783505154,1.129032258064516,,,False,False,False,,,,,132,Not comparable,
SAU,Saudi Arabia,EMRO,High income,Very High HDI,Saudi Arabia,49.0,18.0,2026.0,10551,4311,24017,24624,33962765,10915,4459,24770,25397,34566337,12926,5282,28867,29606,37443762,17887,7385,38812,39864,42592214,23931,9950,50977,52487,47693919,13208.0,35981.0,9318,21340,1.2681262439579188,2.0475533826417616,4.64410956307459,False,0,0.0,1,0,False,488.38775510204084,130.0,1.724182313749243,1.1924874026568943,1.3618298546455074,2.0475533826417616,False,False,True,95.9731543624161,77.85234899328859,95.9731543624161,77.85234899328859,23931,Not screen-positive in either version,2.0475533826417616
SEN,Senegal,AFRO,Lower middle income,Low HDI,Senegal,4.0,3.0,2024.0,7494,4440,14204,14358,18501995,7756,4593,14686,14845,18931975,9243,5471,17403,17592,21163199,13148,7852,24503,24769,25797518,18366,11157,33957,34330,30364962,6930.0,17288.0,7178,17579,1.4507606084867892,0.2177937493193945,0.5337603416066187,True,7,5.0,1,1,True,4591.5,28.0,1.4946608946608948,1.3679731820526049,0.2313743637204997,0.2177937493193945,True,True,True,91.94630872483222,91.2751677852349,91.94630872483222,91.2751677852349,18366,Retained,0.2177937493193945
SRB,Serbia,EURO,Upper middle income,Very High HDI,Serbia,37.0,9.0,2026.0,21848,12247,36109,37741,6736224,21862,12302,36159,37799,6689048,21767,12475,36150,37903,6461220,21163,12491,35356,37263,5987461,20584,12355,34388,36272,5532878,21587.0,22146.0,19368,18192,-0.0578542658366898,1.7975126311698406,1.693518857561333,False,0,0.0,1,0,False,556.3243243243244,114.0,0.0258952147125584,-0.0584575976580368,1.6707306059785063,1.7975126311698406,False,False,True,5.369127516778524,2.684563758389262,5.369127516778524,2.684563758389262,20584,Not screen-positive in either version,1.7975126311698406
SLE,Sierra Leone,AFRO,Low income,Low HDI,Sierra Leone,,,,3542,2013,6238,6357,8642033,3656,2076,6436,6559,8819801,4292,2446,7524,7667,9694866,5914,3398,10261,10455,11398410,7984,4651,13725,13982,12948334,1368.0,3006.0,3405,7672,1.254093732354602,,,False,0,,0,0,False,,,1.1973684210526314,1.1838074398249452,,,False,False,False,,,,,7984,Not comparable,
SGP,Singapore,WPRO,High income,Very High HDI,Singapore,28.0,11.0,2024.0,10164,3604,18765,19290,5832396,10501,3751,19402,19951,5870759,12259,4560,22735,23412,6031387,15762,6403,29541,30528,6194787,18805,8077,35522,36793,6081699,14990.0,24962.0,9383,17303,0.8501574183392364,1.4889657006115395,2.7548209366391183,False,0,0.0,1,0,False,671.6071428571429,101.0,0.6652434956637758,0.7907818303018761,1.1217049915872126,1.4889657006115395,False,False,True,48.99328859060403,59.06040268456376,48.99328859060403,59.06040268456376,18805,Not screen-positive in either version,1.4889657006115395
SVK,Slovakia,EURO,High income,Very High HDI,Slovakia,24.0,13.0,2026.0,17130,7839,29518,31384,5506769,17393,8008,29988,31917,5474892,18743,8907,32424,34693,5401402,20963,10479,36416,39272,5192017,22218,11477,38661,41965,4936496,18023.0,23660.0,15382,19863,0.2970227670753065,1.080205238995409,1.4010507880910683,False,0,0.0,1,0,False,925.75,73.0,0.3127670199189925,0.2774104524808831,1.0143702451394758,1.080205238995409,False,False,True,28.187919463087248,26.174496644295303,28.187919463087248,26.174496644295303,22218,Not screen-positive in either version,1.080205238995409
VNM,Viet Nam,WPRO,Lower middle income,High HDI,Viet Nam,70.0,28.0,2026.0,93503,58384,175417,177404,100987694,96224,60195,180428,182485,101598534,109481,69170,204994,207418,104254911,133200,85619,249784,253054,108437645,149429,96715,281580,285627,110008915,103893.0,164037.0,84661,133149,0.5981198464220399,0.4684498992832716,0.7486390810990021,False,0,1.0,1,0,False,2134.7,38.0,0.5789032947359303,0.5529285833056201,0.4267329931661759,0.4684498992832716,False,False,True,44.29530201342282,43.62416107382551,44.29530201342282,43.62416107382551,149429,Not screen-positive in either version,0.4684498992832716
SVN,Slovenia,EURO,High income,Very High HDI,Slovenia,9.0,2.0,2026.0,7758,3377,13565,14264,2118706,7862,3434,13747,14461,2117082,8351,3761,14641,15451,2098965,9023,4425,15985,17009,2046774,9134,4772,16363,17526,1981564,8024.0,9517.0,7149,8370,0.1773653003351378,0.9853295379899276,1.160092807424594,False,0,0.0,1,0,False,1014.8888888888889,69.0,0.1860667996011964,0.1617908929025693,0.945676158453294,0.9853295379899276,False,False,True,18.79194630872483,19.463087248322147,18.79194630872483,19.463087248322147,9134,Not screen-positive in either version,0.9853295379899276
SOM,Somalia,EMRO,Low income,Low HDI,Somalia,,,,5853,3522,9765,9983,19009162,6091,3668,10154,10381,19654749,7378,4437,12227,12501,22915051,10697,6442,17500,17893,29896295,15394,9338,24854,25411,37206518,6020.0,14543.0,5528,14537,1.6301042200580895,,,False,0,,0,0,False,,,1.4157807308970098,1.5273354129042849,,,False,False,False,,,,,15394,Not comparable,
ZAF,South Africa,AFRO,Upper middle income,High HDI,South Africa,102.0,59.0,2022.0,57787,29524,92659,101598,64007194,59403,30419,95183,104434,64747327,67594,35038,107982,118902,68161366,84980,44777,134839,149322,74035633,103347,55195,162756,181107,79177337,66177.0,123066.0,55250,98734,0.7884126187550833,0.98696623994891,1.765102877809888,False,0,0.0,1,0,False,1013.2058823529412,70.0,0.8596491228070176,0.7397606181505985,0.8288235580907806,0.98696623994891,False,False,True,61.07382550335571,56.375838926174495,61.07382550335571,56.375838926174495,103347,Not screen-positive in either version,0.98696623994891
ZWE,Zimbabwe,AFRO,Lower middle income,Medium HDI,Zimbabwe,1.0,3.0,2022.0,15424,9873,24666,25125,16634382,15782,10106,25236,25707,16950804,17744,11402,28407,28942,18610359,23147,14948,37219,37930,22250115,31731,20570,50782,51733,25866395,11402.0,25352.0,14926,30640,1.0572484439834025,0.0315149223157164,0.0648340248962655,False,0,14.0,1,0,False,31731.0,4.0,1.223469566742677,1.0105816753263213,0.0394446197538655,0.0315149223157164,True,False,True,77.18120805369128,69.79865771812081,77.18120805369128,69.79865771812081,31731,No longer screen-positive,0.0315149223157164
ESP,Spain,EURO,High income,Very High HDI,Spain,262.0,126.0,2024.0,153031,57882,261994,271898,47910534,155678,58982,266271,276351,47889964,168941,65188,288247,299404,47610527,190723,78432,327099,341024,46591683,196430,88556,343081,359894,44928568,164717.0,201847.0,140039,179162,0.2835961341166169,1.3338084813928626,1.712071410367834,False,0,0.0,1,0,False,749.7328244274809,93.0,0.2254169272145558,0.2617710916121738,1.2980128513180775,1.3338084813928626,False,False,True,21.47651006711409,24.832214765100677,21.47651006711409,24.832214765100677,196430,Not screen-positive in either version,1.3338084813928626
SSD,South Sudan,AFRO,Low income,Low HDI,South Sudan,,,,4691,2795,7993,8124,11943416,4861,2907,8283,8419,12188797,5761,3489,9785,9942,13457462,7836,4762,13120,13324,16101488,10007,6009,16576,16842,18341981,3671.0,7351.0,4445,9500,1.1332338520571308,,,False,0,,0,0,False,,,1.0024516480523018,1.058629911540835,,,False,False,False,,,,,10007,Not comparable,
SDN,Sudan,EMRO,Low income,Low HDI,Sudan,6.0,3.0,2022.0,20613,11456,40550,41022,50448975,21369,11883,41969,42455,51662158,25730,14327,50205,50781,58571627,35568,19896,69292,70123,71730610,48235,27386,94596,95705,85206389,15453.0,34981.0,19880,46553,1.3400281375830785,0.1243910023841608,0.2910784456411003,True,7,17.0,1,1,True,8039.166666666667,21.0,1.2637028408723223,1.2572417988675184,0.1715216831994511,0.1243910023841608,True,True,True,80.53691275167785,80.53691275167785,80.53691275167785,80.53691275167785,48235,Retained,0.1243910023841608
SUR,Suriname,PAHO,Upper middle income,Medium HDI,Suriname,2.0,1.0,2026.0,750,344,1223,1223,634440,772,354,1258,1258,639857,895,413,1453,1453,665660,1249,563,1960,1960,707169,1632,723,2491,2491,733910,721.0,1249.0,716,1574,1.1760000000000002,1.2254901960784317,2.6666666666666665,False,0,0.0,1,0,False,816.0,85.0,0.7323162274618584,1.1139896373056994,1.601281024819856,1.2254901960784317,False,False,True,52.348993288590606,75.83892617449665,52.348993288590606,75.83892617449665,1632,Not screen-positive in either version,1.2254901960784317
SWZ,Eswatini,AFRO,Lower middle income,Medium HDI,Eswatini,,,,705,434,1054,1078,1242829,723,445,1081,1106,1256183,819,505,1222,1250,1320925,1022,638,1517,1552,1429790,1258,800,1841,1883,1505341,818.0,1604.0,692,1234,0.7843971631205673,,,False,0,,0,0,False,,,0.960880195599022,0.739972337482711,,,False,False,False,,,,,1258,Not comparable,
SWE,Sweden,EURO,High income,Very High HDI,Sweden,81.0,18.0,2026.0,33926,11650,60237,68934,10607007,34346,11917,61034,69937,10656644,36257,13250,64708,74615,10841819,39542,15052,70764,82087,11078610,42558,16962,76395,89194,11309639,36267.0,46331.0,31678,39656,0.2544361256853151,1.9032849288030451,2.387549372162943,False,0,0.0,1,0,False,525.4074074074074,124.0,0.2774974494719717,0.2390962557503058,1.7482894822041397,1.9032849288030451,False,False,True,26.174496644295303,24.16107382550336,26.174496644295303,24.16107382550336,42558,Not screen-positive in either version,1.9032849288030451
CHE,Switzerland,EURO,High income,Very High HDI,Switzerland,85.0,38.0,2024.0,27938,9983,49411,56828,8921990,28463,10221,50330,57929,8967417,31011,11483,54871,63455,9130302,35288,13937,62927,73591,9276190,37810,16242,68382,80959,9342594,29011.0,40267.0,26122,35332,0.3533538549645643,2.24808251785242,3.0424511418140168,False,0,0.0,1,0,False,444.8235294117647,136.0,0.3879907621247114,0.328391244773917,2.1109096779000174,2.24808251785242,False,False,True,32.21476510067114,30.2013422818792,32.21476510067114,30.2013422818792,37810,Not screen-positive in either version,2.24808251785242
SYR,Syrian Arab Republic,EMRO,Low income,Medium HDI,Syrian Arab Republic,13.0,4.0,2023.0,14838,8624,26738,27280,24672770,15604,9077,28107,28676,25620434,19377,11288,34723,35441,29395549,27500,16052,48626,49695,34533192,37302,22076,65235,66762,37793383,14851.0,36695.0,14229,35772,1.513950667205823,0.3485067824781513,0.8761288583367031,True,5,5.0,1,1,True,2869.3846153846152,33.0,1.4708773819944785,1.3905408869520637,0.3542716991415724,0.3485067824781513,True,True,True,90.6040268456376,92.61744966442951,90.6040268456376,92.61744966442951,37302,Retained,0.3485067824781513
TJK,Tajikistan,EURO,Lower middle income,Medium HDI,Tajikistan,2.0,2.0,2021.0,3654,1952,8071,8222,10590936,3793,2030,8371,8527,10786744,4535,2458,10001,10183,11733077,6135,3413,13639,13886,13713958,7901,4489,17732,18048,15574651,2945.0,5920.0,3135,6733,1.162287903667214,0.2531325148715352,0.5473453749315819,False,3,2.0,1,0,False,3950.5,30.0,1.0101867572156196,1.0830477194832588,0.3378378378378378,0.2531325148715352,False,False,True,71.14093959731544,73.15436241610739,71.14093959731544,73.15436241610739,7901,Not screen-positive in either version,0.2531325148715352
THA,Thailand,SEARO,Upper middle income,Very High HDI,Thailand,159.0,57.0,2026.0,91074,55631,174310,176951,71668019,92985,56929,178007,180725,71619871,102129,63157,195792,198927,71215031,115709,72637,222643,226719,69535010,120640,76544,232933,237751,66382746,108779.0,147749.0,82750,109221,0.3246371082855699,1.317970822281167,1.74583305883128,False,0,0.0,1,0,False,758.7421383647799,92.0,0.3582492944410227,0.2974135613270958,1.0761494155628804,1.317970822281167,False,False,True,31.543624161073826,27.516778523489933,31.543624161073826,27.516778523489933,120640,Not screen-positive in either version,1.317970822281167
TGO,Togo,AFRO,Low income,Low HDI,Togo,1.0,1.0,2025.0,4035,2290,6844,7031,9515243,4166,2368,7065,7258,9721616,4883,2793,8270,8496,10793007,6621,3831,11183,11490,13121360,8769,5115,14755,15157,15584787,3302.0,7212.0,3862,8394,1.1732342007434946,0.114038088721633,0.2478314745972738,False,1,4.0,1,0,False,8769.0,16.0,1.1841308298001212,1.1048967834853576,0.1386577925679423,0.114038088721633,True,True,True,76.51006711409396,75.16778523489933,76.51006711409396,75.16778523489933,8769,Retained,0.114038088721633
TTO,Trinidad and Tobago,PAHO,High income,Very High HDI,Trinidad and Tobago,7.0,3.0,2026.0,2566,1300,3991,4011,1507792,2640,1353,4107,4127,1511165,2995,1620,4652,4675,1512330,3568,2111,5532,5558,1472951,3977,2438,6141,6171,1399808,2689.0,3969.0,2420,3749,0.5498830865159783,1.760120693990445,2.7279812938425567,False,0,0.0,1,0,False,568.1428571428571,112.0,0.476013387876534,0.5064393939393939,1.763668430335097,1.760120693990445,False,False,True,38.92617449664429,40.26845637583892,38.92617449664429,40.26845637583892,3977,Not screen-positive in either version,1.760120693990445
ARE,United Arab Emirates,EMRO,High income,Very High HDI,United Arab Emirates,20.0,10.0,2025.0,4536,1784,8647,8815,11027140,4672,1840,8909,9081,11346008,5173,2040,9809,10002,12190613,5873,2296,11051,11266,13693786,6923,2708,13167,13408,15367400,3003.0,10205.0,4232,6441,0.5262345679012346,2.888920988010978,4.409171075837743,False,0,0.0,1,0,False,346.15,147.0,2.398268398268398,0.4818065068493151,1.9598236158745712,2.888920988010978,False,False,True,100.0,38.92617449664429,100.0,38.92617449664429,6923,Not screen-positive in either version,2.888920988010978
TUN,Tunisia,EMRO,Lower middle income,High HDI,Tunisia,32.0,17.0,2026.0,9548,5191,15972,16332,12277118,9830,5352,16431,16804,12348581,11168,6118,18626,19067,12628153,13694,7583,22818,23413,12953873,15799,8797,26333,27080,13145149,12937.0,21676.0,8819,14526,0.654692082111437,2.025444648395468,3.3514872224549643,False,0,0.0,1,0,False,493.71875,128.0,0.6755043673185437,0.6072227873855545,1.4762871378483116,2.025444648395468,False,False,True,49.66442953020135,46.97986577181208,49.66442953020135,46.97986577181208,15799,Not screen-positive in either version,2.025444648395468
TUR,Turkiye,EURO,Upper middle income,Very High HDI,TÃ¼rkiye,300.0,145.0,2026.0,127618,62856,228395,235949,87473815,130894,64612,233874,241646,87685434,149054,74750,264362,273522,89027552,187429,97332,328689,341359,91009689,222824,119797,387813,404400,91258070,136341.0,255165.0,119508,208183,0.7460232882508737,1.346354073169856,2.3507655659859896,False,0,0.0,1,0,False,742.7466666666667,94.0,0.8715206724316236,0.70232401790762,1.175709834812768,1.346354073169856,False,False,True,61.74496644295302,53.02013422818792,61.74496644295302,53.02013422818792,222824,Not screen-positive in either version,1.346354073169856
TKM,Turkmenistan,EURO,Upper middle income,High HDI,Turkmenistan,7.0,5.0,2018.0,4271,2348,7574,7659,7494507,4437,2449,7868,7956,7618856,5307,2960,9376,9479,8135737,7003,3947,12360,12501,8932242,8603,4930,15198,15372,9639717,4020.0,6858.0,4062,8123,1.0142823694685084,0.8136696501220505,1.638960430812456,False,0,0.0,1,0,False,1229.0,59.0,0.7059701492537314,0.9389226955149876,1.020705745115194,0.8136696501220505,False,False,True,51.006711409395976,65.1006711409396,51.006711409395976,65.1006711409396,8603,Not screen-positive in either version,0.8136696501220505
UGA,Uganda,AFRO,Low income,Medium HDI,Uganda,5.0,1.0,2026.0,16188,10078,29584,29966,50015101,16919,10531,30852,31250,51384902,21101,13141,38054,38544,58312947,32543,20419,57294,58029,72020429,49076,31382,84479,85556,85431211,18963.0,54365.0,15507,46945,2.0316283666913764,0.1018827940337435,0.3088707684704719,True,7,19.0,1,1,True,9815.2,13.0,1.8668986974634816,1.9006442461138369,0.0919709371838499,0.1018827940337435,True,True,True,97.98657718120806,99.32885906040268,97.98657718120806,99.32885906040268,49076,Retained,0.1018827940337435
UKR,Ukraine,EURO,Lower middle income,High HDI,Ukraine,73.0,42.0,2026.0,84578,44819,149729,153699,37860232,86452,45861,153089,157153,38980384,90273,48342,159670,164026,38353861,93081,51050,164460,169397,35270923,93778,52465,165424,170713,31990143,84635.0,87871.0,75657,83297,0.1087753316465274,0.7784341743266011,0.863108609803968,False,0,0.0,1,0,False,1284.6301369863013,54.0,0.0382347728481125,0.0847406653403044,0.8307632779870492,0.7784341743266011,False,False,True,6.711409395973154,12.08053691275168,6.711409395973154,12.08053691275168,93778,Not screen-positive in either version,0.7784341743266011
MKD,North Macedonia,EURO,Upper middle income,High HDI,North Macedonia,4.0,2.0,2025.0,4786,2553,7573,7981,1823018,4837,2590,7657,8073,1813803,5040,2765,7990,8453,1762500,5200,2977,8278,8820,1641916,5161,3047,8238,8817,1512698,4790.0,6131.0,4317,4639,0.0783535311324696,0.7750435962022864,0.8357709987463435,False,0,0.0,1,0,False,1290.25,53.0,0.2799582463465553,0.0669836675625388,0.65242211710977,0.7750435962022864,False,False,True,26.845637583892614,10.738255033557047,26.845637583892614,10.738255033557047,5161,Not screen-positive in either version,0.7750435962022864
EGY,Egypt,EMRO,Lower middle income,High HDI,Egypt,115.0,66.0,2026.0,61659,31409,135938,137390,116538268,63648,32454,140204,141706,118366005,73990,37934,162461,164230,127139330,97359,50524,212711,215110,145213662,123772,64886,268723,271856,161630201,74190.0,147847.0,59636,119964,1.007363077571806,0.9291277510260804,1.8650967417570836,False,0,0.0,1,0,False,1076.2782608695652,66.0,0.9928157433616392,0.9446329813976873,0.7778311362421964,0.9291277510260804,False,False,True,70.46979865771812,66.44295302013423,70.46979865771812,66.44295302013423,123772,Not screen-positive in either version,0.9291277510260804
GBR,United Kingdom,EURO,High income,Very High HDI,United Kingdom,358.0,78.0,2026.0,240039,100397,415194,458379,69138201,243243,102062,420791,464776,69551341,259356,111403,449423,498009,71287004,288179,129620,501586,559538,73774637,310861,146348,543811,610619,75504690,255284.0,327927.0,225837,292222,0.2950437220618316,1.1516401221124557,1.4914243102162563,False,0,0.0,1,0,False,868.3268156424581,79.0,0.2845575907616615,0.2779853890965003,1.0917063858724656,1.1516401221124557,False,False,True,27.516778523489933,26.845637583892614,27.516778523489933,26.845637583892614,310861,Not screen-positive in either version,1.1516401221124557
TZA,"Tanzania, United Republic of",AFRO,Lower middle income,Low HDI,"Tanzania, United Republic of",11.0,6.0,2026.0,17494,11321,28621,29044,68560166,18117,11728,29630,30069,70545876,21704,14086,35379,35902,80913134,31754,20726,51137,51873,103999365,46098,30326,73174,74195,129621110,34893.0,90450.0,16916,44604,1.6350748828169657,0.2386220660332335,0.6287870126900652,True,7,11.0,1,1,True,4190.727272727273,29.0,1.592210472014444,1.5444610034773971,0.1216141514648977,0.2386220660332335,True,True,True,93.95973154362416,95.9731543624161,93.95973154362416,95.9731543624161,46098,Retained,0.2386220660332335
USA,United States of America,PAHO,High income,Very High HDI,United States of America,3898.0,2239.0,2026.0,1119828,311854,1929123,2462729,345426583,1140531,319566,1964965,2514411,347275817,1232541,360496,2131147,2765900,355649889,1364029,433993,2384132,3170398,370209323,1455373,480251,2552769,3429472,380846921,1103353.0,1409228.0,1070963,1394078,0.2996397661069379,2.6783511855723585,3.4808917083695,False,0,0.0,1,0,False,373.3640328373525,144.0,0.27722315523681,0.2760486124445542,2.76605347041075,2.6783511855723585,False,False,True,25.503355704697988,25.503355704697988,25.503355704697988,25.503355704697988,1455373,Not screen-positive in either version,2.6783511855723585
BFA,Burkina Faso,AFRO,Low income,Low HDI,Burkina Faso,2.0,1.0,2025.0,7414,4464,13329,13631,23548790,7676,4624,13787,14100,24074587,9155,5522,16358,16735,26730335,13113,7985,23198,23732,32193656,18500,11351,32368,33096,37304394,7300.0,18058.0,7191,17974,1.4952792015106553,0.1081081081081081,0.2697599136768276,True,7,7.0,1,1,True,9250.0,15.0,1.4736986301369863,1.410109431995831,0.1107542363495403,0.1081081081081081,True,True,True,91.2751677852349,93.28859060402684,91.2751677852349,93.28859060402684,18500,Retained,0.1081081081081081
URY,Uruguay,PAHO,High income,Very High HDI,Uruguay,25.0,12.0,2026.0,8398,4314,15734,16448,3386596,8491,4364,15904,16626,3384696,8998,4644,16822,17592,3372896,10101,5335,18881,19790,3336466,11154,6079,20886,21952,3254362,8586.0,11300.0,7800,10335,0.3281733746130031,2.241348395194549,2.976899261728983,False,0,0.0,1,0,False,446.16,135.0,0.3160959701840204,0.3136261924390531,2.2123893805309733,2.241348395194549,False,False,True,28.85906040268457,28.85906040268457,28.85906040268457,28.85906040268457,11154,Not screen-positive in either version,2.241348395194549
UZB,Uzbekistan,EURO,Lower middle income,High HDI,Uzbekistan,20.0,15.0,2023.0,21780,11752,37717,38465,36361868,22499,12152,38922,39691,37053437,26235,14244,45156,46045,40248248,33793,18564,57846,59044,46044160,41779,23048,71227,72769,52210763,20685.0,36270.0,19419,37168,0.9182277318640956,0.4787093994590584,0.9182736455463728,False,0,0.0,1,0,False,2088.95,39.0,0.753444525018129,0.8569269745322015,0.5514199062586159,0.4787093994590584,False,False,True,55.033557046979865,59.73154362416108,55.033557046979865,59.73154362416108,41779,Not screen-positive in either version,0.4787093994590584
VEN,Venezuela,PAHO,,Medium HDI,Venezuela,59.0,43.0,2026.0,36109,16759,58007,61657,28405552,37003,17239,59379,63142,28516905,41469,19707,66319,70681,29151819,50206,24893,80023,85718,30495452,57208,29364,90970,97844,31094892,35550.0,59005.0,34705,55104,0.5843141599047328,1.0313242903090476,1.6339416765903236,False,0,0.0,1,0,False,969.6271186440678,71.0,0.659774964838256,0.5460368078263924,0.9999152614185238,1.0313242903090476,False,False,True,48.32214765100672,42.95302013422819,48.32214765100672,42.95302013422819,57208,Not screen-positive in either version,1.0313242903090476
WSM,Samoa,WPRO,Lower middle income,High HDI,Samoa,,,,187,79,317,317,218029,190,80,323,323,219316,207,89,351,351,225979,235,108,397,397,247206,255,124,428,428,272735,278.0,477.0,177,244,0.3636363636363635,,,False,0,,0,0,False,,,0.7158273381294964,0.3421052631578947,,,False,False,False,,,,,255,Not comparable,
YEM,Yemen,EMRO,Low income,Low HDI,Yemen,1.0,1.0,2018.0,12468,7059,24393,24836,40583170,13005,7362,25396,25857,41773886,16055,9121,31022,31586,47667670,24245,14048,45883,46739,59181537,35375,20903,65772,67055,70976411,8773.0,20955.0,11974,33953,1.8372633942893808,0.0282685512367491,0.080205325633622,True,7,16.0,1,1,True,35375.0,3.0,1.3885785934116035,1.7201076509034987,0.0477213075638272,0.0282685512367491,True,True,True,85.90604026845638,97.98657718120806,85.90604026845638,97.98657718120806,35375,Retained,0.0282685512367491
ZMB,Zambia,AFRO,Lower middle income,Medium HDI,Zambia,3.0,1.0,2019.0,9832,5852,16319,16582,21314964,10313,6145,17080,17355,21913884,13033,7825,21366,21707,25024912,20264,12344,32477,32988,31550413,29762,18312,46763,47480,38083395,9046.0,27321.0,9543,28900,2.027054515866558,0.1007996774410321,0.3051261187957689,True,7,12.0,1,1,True,9920.666666666666,12.0,2.0202299358832634,1.885872200135751,0.1098056440101021,0.1007996774410321,True,True,True,98.65771812080536,98.65771812080536,98.65771812080536,98.65771812080536,29762,Retained,0.1007996774410321
