all_cancer_absolute_case_increase_2050,all_cancer_cases_2024,all_cancer_cases_2030,all_cancer_cases_2040,all_cancer_cases_2050,all_cancer_deaths_2024,all_cancer_deaths_2030,all_cancer_deaths_2040,all_cancer_deaths_2050,all_cancer_relative_case_growth_2050,brachy_units_per_1000_selected_site_cases_2050,brachytherapy_flag,brachytherapy_units,country_code,country_iso3,ct_units,dirac_country,dirac_iso3,dirac_last_update_year,dirac_matched,dirac_region,gco_country,hdi_label,acceleration_risk,high_growth_q75,income_label,kv_therapy_units,lower_quartile_unit_density,mv_therapy_units,mv_units_per_1000_all_cancer_cases_2050,mv_units_per_1000_selected_site_cases_2050,mv_units_per_million_population_2024,population_2024,population_2030,population_2040,population_2050,proton_ion_units,rt_centres_per_10000_selected_site_cases_2050,rt_centres_total,rt_centres_with_rt,selected_site_case_increase_2050,selected_site_death_increase_2050,selected_site_cases_2024,selected_site_cases_2030,selected_site_cases_2040,selected_site_cases_2050,selected_site_deaths_2024,selected_site_deaths_2030,selected_site_deaths_2040,selected_site_deaths_2050,selected_site_relative_case_growth_2050,selected_site_relative_death_growth_2050,selected_site_cases_per_mv_unit_2050,share_global_selected_site_case_increment,simulators,treatment_planning_systems,unit_pressure_rank,who_region
362.0,33067.0,34472.0,34777.0,33429.0,15742.0,16656.0,17152.0,16790.0,0.010947470287597908,0.12239902080783353,No,1,630,PRI,0,Puerto Rico,PRI,2021,1,Caribbean,Puerto Rico,,0,0,High income,0,0,20,0.5982829279966496,2.4479804161566707,6.168624279581792,3242214.0,3140750.0,2853797.0,2504004.0,0,15.911872705018359,16,13,-130.0,93.0,8300.0,8590.0,8557.0,8170.0,3362.0,3520.0,3565.0,3455.0,-0.01566265060240964,0.027662105889351578,408.5,-2.5172689490808773e-05,0,0,137,PAHO
3191.0,6629.0,7186.0,8182.0,9820.0,2918.0,3192.0,3678.0,4469.0,0.481369739025494,0.45955882352941174,No,1,634,QAT,0,Qatar,QAT,2023,1,Western Asia,Qatar,Very High HDI,0,0,High income,0,0,4,0.4073319755600815,1.838235294117647,1.3121499839917703,3048432.0,3333621.0,3711513.0,4164471.0,0,4.595588235294118,1,1,767.0,357.0,1409.0,1531.0,1773.0,2176.0,659.0,721.0,834.0,1016.0,0.5443577004968062,0.5417298937784522,544.0,0.00014851886799577177,0,0,108,EMRO
2866.0,6673.0,7753.0,9081.0,9539.0,2924.0,3562.0,4584.0,5214.0,0.42949198261651433,0.0,No,0,638,REU,0,Reunion,REU,2018,1,Eastern Africa,"France, La RÃ©union",,0,0,,0,0,5,0.5241639584862144,2.038320423970648,5.690891273245868,878597.0,900879.0,929488.0,941424.0,0,4.076640847941296,1,1,625.0,496.0,1828.0,2107.0,2405.0,2453.0,693.0,834.0,1057.0,1189.0,0.34190371991247265,0.7157287157287158,490.6,0.00012102254562888834,0,0,119,AFRO
6418.0,194205.0,199340.0,204144.0,200623.0,106167.0,110849.0,116720.0,117989.0,0.0330475528436446,0.18729046878804337,No,10,642,ROU,0,Romania,ROU,2026,1,Eastern Europe,Romania,Very High HDI,0,0,Upper middle income,0,0,118,0.5881678571250555,2.2100275316989118,6.205596132966993,19015095.0,18359519.0,17209726.0,16027274.0,0,10.48826625213043,58,56,650.0,2266.0,52743.0,54015.0,54859.0,53393.0,26182.0,27277.0,28478.0,28448.0,0.012323910281933147,0.08654801008326331,452.4830508474576,0.00012586344745404388,0,0,129,EURO
158895.0,1246274.0,1313312.0,1371891.0,1405169.0,614403.0,662142.0,722725.0,758317.0,0.1274960401966181,0.44561073426746545,No,153,643,RUS,0,Russian Federation,RUS,2026,1,Eastern Europe,Russian Federation,Very High HDI,0,0,Upper middle income,79,0,568,0.404221840931589,1.6542934448622246,3.922098533182794,144820431.0,141889418.0,138281843.0,136132785.0,4,4.572606881045234,166,157,34928.0,28698.0,308421.0,323539.0,335178.0,343349.0,136152.0,145811.0,157036.0,164850.0,0.11324780089552916,0.21077912920853165,604.487676056338,0.0067633207579612985,0,0,104,EURO
31928.0,24719.0,29825.0,40881.0,56647.0,15941.0,19296.0,26808.0,37576.0,1.2916380112464096,0.0,No,0,646,RWA,0,Rwanda,RWA,2023,1,Eastern Africa,Rwanda,Low HDI,1,1,Low income,0,1,2,0.0353063710346532,0.12961762799740764,0.14028611915145417,14256578.0,16154714.0,19440780.0,22707918.0,0,0.6480881399870383,1,1,8832.0,5711.0,6598.0,7989.0,10972.0,15430.0,4154.0,5031.0,6980.0,9865.0,1.3385874507426494,1.3748194511314396,7715.0,0.0017101937967909469,0,0,21,AFRO
670.0,924.0,1066.0,1344.0,1594.0,450.0,522.0,666.0,804.0,0.7251082251082251,nan,,,662,LCA,,,,,0,,Saint Lucia,High HDI,0,0,Upper middle income,,0,,nan,nan,nan,179752.0,181369.0,179300.0,172088.0,,nan,,,212.0,104.0,271.0,313.0,397.0,483.0,120.0,139.0,181.0,224.0,0.7822878228782287,0.8666666666666667,nan,4.105084747731892e-05,,,,PAHO
186.0,168.0,202.0,276.0,354.0,108.0,130.0,180.0,230.0,1.1071428571428572,nan,,,678,STP,,,,,0,,Sao Tome and Principe,Medium HDI,0,0,Lower middle income,,0,,nan,nan,nan,235544.0,264574.0,315852.0,365124.0,,nan,,,71.0,41.0,61.0,74.0,102.0,132.0,33.0,40.0,56.0,74.0,1.1639344262295082,1.2424242424242424,nan,1.3748161183441715e-05,,,,AFRO
54823.0,48641.0,58473.0,78676.0,103464.0,20608.0,25147.0,35033.0,47248.0,1.1270944265126128,0.4217432052483599,No,9,682,SAU,0,Saudi Arabia,SAU,2026,1,Western Asia,Saudi Arabia,Very High HDI,0,1,High income,0,0,49,0.4735946802752648,2.2961574507966263,1.4427565011270431,33962765.0,37443762.0,42592214.0,47693919.0,0,8.434864104967199,20,18,12022.0,5015.0,9318.0,11438.0,15894.0,21340.0,3794.0,4651.0,6519.0,8809.0,1.2901910281176219,1.3218239325250396,435.51020408163265,0.002327892869680793,0,0,133,EMRO
39725.0,28562.0,34995.0,49272.0,68287.0,19281.0,23656.0,33647.0,47455.0,1.39083397521182,0.05688605722737357,No,1,686,SEN,0,Senegal,SEN,2024,1,Western Africa,Senegal,Low HDI,1,1,Lower middle income,0,1,4,0.05857630295663889,0.22754422890949427,0.2161929024410611,18501995.0,21163199.0,25797518.0,30364962.0,0,1.7065817168212072,4,3,10401.0,6450.0,7178.0,8855.0,12595.0,17579.0,4270.0,5263.0,7551.0,10720.0,1.4490108665366397,1.5105386416861826,4394.75,0.002014008795337708,0,0,28,AFRO
-3190.0,73850.0,74053.0,72619.0,70660.0,42722.0,43819.0,44177.0,43731.0,-0.043195666892349355,0.2748460861917326,No,5,688,SRB,0,Serbia,SRB,2026,1,Southern Europe,Serbia,Very High HDI,0,0,Upper middle income,1,0,37,0.5236343051231248,2.0338610378188213,5.492691454440945,6736224.0,6461220.0,5987461.0,5532878.0,0,4.947229551451187,9,9,-1176.0,38.0,19368.0,19279.0,18714.0,18192.0,11062.0,11248.0,11235.0,11100.0,-0.06071871127633209,0.0034351835111191466,491.6756756756757,-0.0002277160218553163,0,0,118,EURO
15112.0,12595.0,15191.0,20716.0,27707.0,8113.0,9823.0,13530.0,18355.0,1.1998412068281064,nan,,,694,SLE,,,,,0,,Sierra Leone,Low HDI,0,1,Low income,,0,,nan,nan,nan,8642033.0,9694866.0,11398410.0,12948334.0,,nan,,,4267.0,2543.0,3405.0,4126.0,5684.0,7672.0,1942.0,2359.0,3277.0,4485.0,1.253157121879589,1.3094747682801235,nan,0.0008262451235175464,,,,AFRO
34260.0,38055.0,46147.0,60069.0,72315.0,15203.0,19324.0,27326.0,34593.0,0.9002759164367363,0.34676067733918975,No,6,702,SGP,0,Singapore,SGP,2024,1,South-Eastern Asia,Singapore,Very High HDI,0,0,High income,0,0,28,0.3871949111525963,1.618216494249552,4.800771415384004,5832396.0,6031387.0,6194787.0,6081699.0,3,6.357279084551812,11,11,7920.0,4113.0,9383.0,11324.0,14546.0,17303.0,3310.0,4192.0,5889.0,7423.0,0.8440797186400938,1.2425981873111782,617.9642857142857,0.001533597698209273,0,0,101,WPRO
19724.0,60902.0,67117.0,75688.0,80626.0,30576.0,34848.0,41054.0,45074.0,0.32386456930806873,0.30206917384080956,No,6,703,SVK,0,Slovakia,SVK,2026,1,Eastern Europe,Slovakia,Very High HDI,0,0,High income,9,0,24,0.2976707265646318,1.2082766953632382,4.358272518785516,5506769.0,5401402.0,5192017.0,4936496.0,0,6.544832099884207,15,13,4481.0,3160.0,15382.0,16806.0,18764.0,19863.0,6935.0,7865.0,9235.0,10095.0,0.29131452346898973,0.4556596971881759,827.625,0.0008676832431408778,0,0,78,EURO
214386.0,352821.0,412412.0,502838.0,567207.0,221629.0,263474.0,329179.0,375923.0,0.6076338993427262,0.17273881140676986,No,23,704,VNM,0,Viet Nam,VNM,2026,1,South-Eastern Asia,Viet Nam,High HDI,0,0,Lower middle income,0,0,70,0.123411735045583,0.5257268173249517,0.6931537618831063,100987694.0,104254911.0,108437645.0,110008915.0,0,2.102907269299807,31,28,48488.0,35104.0,84661.0,98759.0,119394.0,133149.0,54661.0,64639.0,79739.0,89765.0,0.5727312457920412,0.6422129123140813,1902.1285714285714,0.00938902590792566,0,0,39,WPRO
6060.0,27829.0,30092.0,32994.0,33889.0,13735.0,15408.0,18273.0,19850.0,0.21775845341190844,0.5973715651135006,No,5,705,SVN,0,Slovenia,SVN,2026,1,Southern Europe,Slovenia,Very High HDI,0,0,High income,0,0,9,0.2655728997609844,1.075268817204301,4.247875826093852,2118706.0,2098965.0,2046774.0,1981564.0,0,2.3894862604540026,2,2,1221.0,1268.0,7149.0,7685.0,8285.0,8370.0,3112.0,3461.0,4066.0,4380.0,0.17079311791859,0.4074550128534704,930.0,0.00023642964514059624,0,0,71,EURO
30517.0,19748.0,24728.0,35393.0,50265.0,12254.0,15366.0,22101.0,31775.0,1.545321045169131,nan,,,706,SOM,,,,,0,,Somalia,Low HDI,0,1,Low income,,0,,nan,nan,nan,19009162.0,22915051.0,29896295.0,37206518.0,,nan,,,9009.0,5537.0,5528.0,6969.0,10104.0,14537.0,3354.0,4226.0,6136.0,8891.0,1.6297033285094067,1.6508646392367323,nan,0.001744467381713048,,,,EMRO
149606.0,194257.0,226884.0,284161.0,343863.0,109885.0,129906.0,165263.0,202824.0,0.7701447052101082,0.2329491360625519,No,23,710,ZAF,0,South Africa,ZAF,2022,1,Southern Africa,South Africa,High HDI,0,0,Upper middle income,8,0,102,0.29662976243445793,1.0330787773208823,1.5935708726740936,64007194.0,68161366.0,74035633.0,79177337.0,0,5.97565175116981,62,59,43484.0,24843.0,55250.0,64602.0,81190.0,98734.0,28560.0,33898.0,43325.0,53403.0,0.7870407239819005,0.8698529411764706,967.9803921568628,0.008420070998602529,0,0,69,AFRO
52724.0,49791.0,57349.0,75149.0,102515.0,32639.0,37760.0,49866.0,68569.0,1.0589062280331787,0.06527415143603134,No,2,716,ZWE,0,Zimbabwe,ZWE,2022,1,Eastern Africa,Zimbabwe,Medium HDI,0,0,Lower middle income,0,1,1,0.009754670048285617,0.03263707571801567,0.060116450373689866,16634382.0,18610359.0,22250115.0,25866395.0,0,0.97911227154047,3,3,15714.0,10365.0,14926.0,17170.0,22365.0,30640.0,9604.0,11091.0,14520.0,19969.0,1.0527937826611282,1.07923781757601,30640.0,0.003042797251219762,0,0,4,AFRO
169083.0,533892.0,587651.0,668123.0,702975.0,230580.0,259239.0,313709.0,359108.0,0.31669888292014114,0.753507998347864,No,135,724,ESP,0,Spain,ESP,2024,1,Southern Europe,Spain,Very High HDI,0,0,High income,21,0,262,0.3727017319250329,1.4623636708677064,5.468525982198403,47910534.0,47610527.0,46591683.0,44928568.0,3,7.032741317913397,128,126,39123.0,28105.0,140039.0,154518.0,174269.0,179162.0,53589.0,60356.0,72539.0,81694.0,0.2793721748941366,0.5244546455429285,683.824427480916,0.007575624084222397,0,0,94,EURO
17301.0,16117.0,19727.0,26444.0,33418.0,10405.0,12928.0,17420.0,21927.0,1.0734628032512255,nan,,,728,SSD,,,,,0,,South Sudan,Low HDI,0,0,Low income,,0,,nan,nan,nan,11943416.0,13457462.0,16101488.0,18341981.0,,nan,,,5055.0,3071.0,4445.0,5453.0,7429.0,9500.0,2660.0,3317.0,4535.0,5731.0,1.1372328458942633,1.1545112781954887,nan,0.0009788303490464488,,,,AFRO
108729.0,81572.0,100986.0,139415.0,190301.0,51463.0,63917.0,89002.0,123558.0,1.3329206100132398,0.0,No,0,729,SDN,0,Sudan,SDN,2022,1,Northern Africa,Sudan,Low HDI,1,1,Low income,0,1,6,0.03152899879664321,0.12888535647541513,0.11893204966007734,50448975.0,58571627.0,71730610.0,85206389.0,0,0.6444267823770756,4,3,26673.0,15435.0,19880.0,24825.0,34319.0,46553.0,11112.0,13895.0,19285.0,26547.0,1.3417002012072434,1.3890388768898487,7758.833333333333,0.005164854975294942,0,0,20,EMRO
2536.0,2446.0,2906.0,3920.0,4982.0,1276.0,1536.0,2076.0,2638.0,1.0367947669664759,0.6353240152477764,No,1,740,SUR,0,Suriname,SUR,2026,1,South America,Suriname,Medium HDI,0,1,Upper middle income,0,0,2,0.40144520272982737,1.2706480304955527,3.1523863564718493,634440.0,665660.0,707169.0,733910.0,0,6.353240152477763,1,1,858.0,368.0,716.0,855.0,1199.0,1574.0,331.0,397.0,543.0,699.0,1.1983240223463687,1.1117824773413898,787.0,0.0001661397506393379,0,0,82,PAHO
1592.0,2132.0,2472.0,3069.0,3724.0,1283.0,1495.0,1900.0,2354.0,0.7467166979362101,nan,,,748,SWZ,,,,,0,,Eswatini,Medium HDI,0,0,Lower middle income,,0,,nan,nan,nan,1242829.0,1320925.0,1429790.0,1505341.0,,nan,,,542.0,357.0,692.0,804.0,1004.0,1234.0,426.0,496.0,626.0,783.0,0.7832369942196532,0.8380281690140845,nan,0.00010495075156937197,,,,AFRO
36418.0,129171.0,139323.0,152851.0,165589.0,48709.0,55112.0,62497.0,70188.0,0.2819363479418755,0.47912043574742785,No,19,752,SWE,0,Sweden,SWE,2026,1,Northern Europe,Sweden,Very High HDI,0,0,High income,28,0,81,0.4891629274891448,2.042566068186403,7.6364614447789085,10607007.0,10841819.0,11078610.0,11309639.0,1,4.539035707080895,18,18,7978.0,4928.0,31678.0,33827.0,36868.0,39656.0,10761.0,12247.0,13917.0,15689.0,0.25184670749416,0.45795000464640834,489.58024691358025,0.0015448285904436337,0,0,120,EURO
43102.0,106239.0,118326.0,136518.0,149341.0,38638.0,44452.0,54242.0,63536.0,0.40570788505162886,0.7075738707121023,No,25,756,CHE,0,Switzerland,CHE,2024,1,Western Europe,Switzerland,Very High HDI,0,0,High income,10,0,85,0.5691672079335213,2.405751160421148,9.527022558868593,8921990.0,9130302.0,9276190.0,9342594.0,1,10.755122834823956,41,38,9210.0,5881.0,26122.0,29004.0,32998.0,35332.0,9382.0,10795.0,13101.0,15263.0,0.3525763724064007,0.6268386271583885,415.67058823529413,0.0017833882323872985,0,0,134,EURO
77979.0,54018.0,70164.0,98321.0,131997.0,32800.0,42840.0,60653.0,83139.0,1.4435743641008554,0.05590965000559096,No,2,760,SYR,0,Syrian Arab Republic,SYR,2023,1,Western Asia,Syrian Arab Republic,Medium HDI,1,1,Low income,0,1,13,0.09848708682773093,0.36341272503634126,0.5268966557058652,24672770.0,29395549.0,34533192.0,37793383.0,0,1.1181930001118192,4,4,21543.0,13045.0,14229.0,18581.0,26378.0,35772.0,8363.0,10946.0,15569.0,21408.0,1.5140206620282521,1.5598469448762406,2751.6923076923076,0.004171501920773027,0,0,33,EMRO
19487.0,16293.0,20184.0,27525.0,35780.0,9660.0,12210.0,17183.0,22879.0,1.1960351071012092,0.1485222040695084,No,1,762,TJK,0,Tajikistan,TJK,2021,1,Central Asia,Tajikistan,Medium HDI,0,0,Lower middle income,0,1,2,0.05589714924538849,0.2970444081390168,0.188840721915419,10590936.0,11733077.0,13713958.0,15574651.0,0,2.970444081390168,2,2,3598.0,2274.0,3135.0,3885.0,5245.0,6733.0,1753.0,2207.0,3066.0,4027.0,1.1476874003189792,1.2972047917855105,3366.5,0.0006967025906763843,0,0,30,EURO
119423.0,351261.0,394719.0,449362.0,470684.0,231914.0,263515.0,303691.0,320672.0,0.33998365887473986,0.24720520778971078,No,27,764,THA,0,Thailand,THA,2026,1,South-Eastern Asia,Thailand,Very High HDI,0,0,Upper middle income,4,0,159,0.33780625642681716,1.4557640014282967,2.2185627873989375,71668019.0,71215031.0,69535010.0,66382746.0,1,5.218776608893894,59,57,26471.0,19561.0,82750.0,92641.0,104810.0,109221.0,52098.0,59117.0,67983.0,71659.0,0.31989123867069486,0.375465468923951,686.9245283018868,0.005125740488547685,0,0,93,SEARO
16037.0,13875.0,16766.0,22673.0,29912.0,8656.0,10553.0,14447.0,19237.0,1.1558198198198197,0.0,No,0,768,TGO,0,Togo,TGO,2025,1,Western Africa,Togo,Low HDI,0,0,Low income,0,1,1,0.03343139876972453,0.11913271384322136,0.10509453095417531,9515243.0,10793007.0,13121360.0,15584787.0,0,1.1913271384322135,1,1,4532.0,2714.0,3862.0,4673.0,6337.0,8394.0,2201.0,2684.0,3681.0,4915.0,1.1734852408078715,1.2330758746024535,8394.0,0.0008775586828641951,0,0,18,AFRO
4310.0,8002.0,9327.0,11090.0,12312.0,4565.0,5664.0,7332.0,8428.0,0.5386153461634592,0.8002133902373967,No,3,780,TTO,0,Trinidad and Tobago,TTO,2026,1,Caribbean,Trinidad and Tobago,Very High HDI,0,0,High income,0,0,7,0.5685510071474984,1.8671645772205923,4.642550166070651,1507792.0,1512330.0,1472951.0,1399808.0,0,8.002133902373966,3,3,1329.0,1078.0,2420.0,2825.0,3364.0,3749.0,1226.0,1529.0,1994.0,2304.0,0.5491735537190082,0.8792822185970636,535.5714285714286,0.00025734234102526817,0,0,112,PAHO
9113.0,17462.0,19811.0,22317.0,26575.0,7597.0,8640.0,9672.0,11611.0,0.521876073760165,1.0867877658748641,No,7,784,ARE,0,United Arab Emirates,ARE,2025,1,Western Asia,United Arab Emirates,Very High HDI,0,0,High income,0,0,20,0.7525870178739417,3.1051079024996118,1.8137069085909856,11027140.0,12190613.0,13693786.0,15367400.0,0,15.52553951249806,10,10,2209.0,850.0,4232.0,4826.0,5489.0,6441.0,1658.0,1897.0,2137.0,2508.0,0.5219754253308129,0.5126658624849216,322.05,0.00042774208527074294,0,0,148,EMRO
21109.0,32304.0,37693.0,46231.0,53413.0,18049.0,21310.0,26584.0,30997.0,0.653448489351164,0.20652622883106153,No,3,788,TUN,0,Tunisia,TUN,2026,1,Northern Africa,Tunisia,High HDI,0,0,Lower middle income,1,0,32,0.5991050867766274,2.2029464408646566,2.606474907221711,12277118.0,12628153.0,12953873.0,13145149.0,0,11.703152967093487,17,17,5707.0,3374.0,8819.0,10306.0,12614.0,14526.0,4896.0,5766.0,7138.0,8270.0,0.6471255244358771,0.6891339869281046,453.9375,0.001105081068646505,0,0,128,EMRO
327869.0,464344.0,537884.0,670048.0,792213.0,226769.0,269835.0,352861.0,436678.0,0.7060907430697931,0.14890745161708688,No,31,792,TUR,0,Türkiye,TUR,2026,1,Western Asia,TÃ¼rkiye,Very High HDI,0,0,Upper middle income,0,0,300,0.3786860351950801,1.4410398543589054,3.4295977601982948,87473815.0,89027552.0,91009689.0,91258070.0,0,6.9650259627347095,147,145,88675.0,54110.0,119508.0,139508.0,175250.0,208183.0,59437.0,70711.0,92154.0,113547.0,0.7420005355290022,0.9103756919090802,693.9433333333334,0.017170678773826678,0,0,92,EURO
15337.0,15233.0,18855.0,24861.0,30570.0,8974.0,11348.0,15274.0,19211.0,1.0068272828727105,0.49242890557675734,No,4,795,TKM,0,Turkmenistan,TKM,2018,1,Central Asia,Turkmenistan,High HDI,0,0,Upper middle income,0,0,7,0.2289826627412496,0.8617505847593254,0.9340174076827201,7494507.0,8135737.0,8932242.0,9639717.0,0,6.155361319709467,5,5,4061.0,2466.0,4062.0,5037.0,6627.0,8123.0,2263.0,2849.0,3792.0,4729.0,0.9997538158542589,1.089703932832523,1160.4285714285713,0.0007863560924782648,0,0,55,EURO
110485.0,59550.0,76598.0,115323.0,170035.0,36327.0,46904.0,71718.0,108641.0,1.8553316540722082,0.02130152305889871,No,1,800,UGA,0,Uganda,UGA,2026,1,Eastern Africa,Uganda,Medium HDI,1,1,Low income,0,1,5,0.029405710588996384,0.10650761529449355,0.09996980711885396,50015101.0,58312947.0,72020429.0,85431211.0,0,0.2130152305889871,1,1,31438.0,20518.0,15507.0,20212.0,31151.0,46945.0,9723.0,12679.0,19691.0,30241.0,2.0273424904881665,2.1102540368199114,9389.0,0.006087530863169586,0,0,13,AFRO
32709.0,303428.0,323696.0,333857.0,336137.0,164725.0,177559.0,187652.0,192869.0,0.10779822560871112,0.40817796559299857,No,34,804,UKR,0,Ukraine,UKR,2026,1,Eastern Europe,Ukraine,High HDI,0,0,Lower middle income,24,0,73,0.21717335491183654,0.8763821025967322,1.9281445501971568,37860232.0,38353861.0,35270923.0,31990143.0,0,5.042198398501747,46,42,7640.0,6516.0,75657.0,80619.0,82923.0,83297.0,39825.0,42885.0,45201.0,46341.0,0.1009820637878848,0.16361581920903956,1141.054794520548,0.001479379597767531,0,0,59,EURO
1501.0,15554.0,16443.0,17098.0,17055.0,8813.0,9577.0,10347.0,10597.0,0.0965025073935965,0.2155636990730761,No,1,807,MKD,0,North Macedonia,MKD,2025,1,Southern Europe,North Macedonia,High HDI,0,0,Upper middle income,0,0,4,0.23453532688361184,0.8622547962923044,2.194163743857713,1823018.0,1762500.0,1641916.0,1512698.0,0,4.311273981461522,2,2,322.0,436.0,4317.0,4540.0,4679.0,4639.0,2326.0,2514.0,2702.0,2762.0,0.07458883483900858,0.1874462596732588,1159.75,6.235081550800327e-05,0,0,56,EURO
267251.0,273328.0,326691.0,427821.0,540579.0,160756.0,193903.0,257670.0,329209.0,0.9777666393490605,0.1750525157547264,No,21,818,EGY,0,Egypt,EGY,2026,1,Northern Africa,Egypt,High HDI,0,0,Lower middle income,1,0,115,0.2127348639144325,0.9586209196092161,0.9868003186730044,116538268.0,127139330.0,145213662.0,161630201.0,0,5.501650495148545,70,66,60328.0,32759.0,59636.0,71599.0,94278.0,119964.0,30629.0,37006.0,49317.0,63388.0,1.0116037292910323,1.0695419373796076,1043.1652173913044,0.01168167701231932,0,0,64,EMRO
280857.0,873573.0,947432.0,1061124.0,1154430.0,366007.0,406428.0,473874.0,535932.0,0.3215037552671614,0.19505718255299054,No,57,826,GBR,0,United Kingdom,GBR,2026,1,Northern Europe,United Kingdom,Very High HDI,0,0,High income,49,0,358,0.3101097511325936,1.225095988666151,5.178034643973453,69138201.0,71287004.0,73774637.0,75504690.0,7,2.6692035507251335,82,78,66385.0,41461.0,225837.0,243974.0,271003.0,292222.0,90854.0,100812.0,117265.0,132315.0,0.293950946921895,0.4563475466132476,816.2625698324023,0.012854530706518003,0,0,80,EURO
89704.0,57665.0,71281.0,103010.0,147369.0,37234.0,46216.0,67443.0,97645.0,1.5556056533425822,0.11209756972468837,No,5,834,TZA,0,United Republic of Tanzania,TZA,2026,1,Eastern Africa,"Tanzania, United Republic of",Low HDI,1,1,Lower middle income,0,1,11,0.07464256390421323,0.2466146533943144,0.16044301876398606,68560166.0,80913134.0,103999365.0,129621110.0,0,1.3451708366962605,6,6,27688.0,18508.0,16916.0,20990.0,30716.0,44604.0,11020.0,13713.0,20178.0,29528.0,1.6367935682194372,1.679491833030853,4054.909090909091,0.005361395589396256,0,0,29,AFRO
1590389.0,4391852.0,4897047.0,5554530.0,5982241.0,1259322.0,1459060.0,1763443.0,1950728.0,0.362122630726172,0.459084785786735,No,640,840,USA,0,United States of America,USA,2026,1,Northern America,United States of America,Very High HDI,0,0,High income,6,0,3898,0.6515952800965391,2.796113273432333,11.284597630402985,345426583.0,355649889.0,370209323.0,380846921.0,45,16.06079430275781,2570,2239,323115.0,161993.0,1070963.0,1180012.0,1306398.0,1394078.0,298061.0,344928.0,415603.0,460054.0,0.3017051009231878,0.5434894199509497,357.63930220625963,0.06256671972940521,0,0,144,PAHO
38504.0,26960.0,33093.0,46930.0,65464.0,17915.0,22089.0,31684.0,44620.0,1.4281899109792284,0.0,No,0,854,BFA,0,Burkina Faso,BFA,2025,1,Western Africa,Burkina Faso,Low HDI,1,1,Low income,0,1,2,0.030551142612733718,0.11127183709803048,0.08493005373099849,23548790.0,26730335.0,32193656.0,37304394.0,0,0.5563591854901524,1,1,10783.0,6735.0,7191.0,8882.0,12726.0,17974.0,4359.0,5393.0,7799.0,11094.0,1.4995132804895008,1.5450791465932554,8987.0,0.0020879777752260847,0,0,15,AFRO
10656.0,32182.0,34414.0,38671.0,42838.0,17529.0,18857.0,21694.0,24737.0,0.331116773351563,0.4837929366231253,No,5,858,URY,0,Uruguay,URY,2026,1,South America,Uruguay,Very High HDI,0,0,High income,0,0,25,0.5835940053223774,2.4189646831156266,7.3820437985517025,3386596.0,3372896.0,3336466.0,3254362.0,0,11.611030478955007,14,12,2535.0,1666.0,7800.0,8355.0,9370.0,10335.0,4089.0,4401.0,5053.0,5755.0,0.325,0.4074345805820494,413.4,0.0004908674450707711,0,0,135,PAHO
67814.0,76182.0,91201.0,116890.0,143996.0,44875.0,54378.0,70935.0,88260.0,0.8901577800530309,0.24214377959535083,No,9,860,UZB,0,Uzbekistan,UZB,2023,1,Central Asia,Uzbekistan,High HDI,0,0,Lower middle income,4,0,20,0.13889274702075058,0.5380972879896685,0.5500267478007456,36361868.0,40248248.0,46044160.0,52210763.0,0,4.035729659922514,16,15,17749.0,10384.0,19419.0,23376.0,30084.0,37168.0,10839.0,13132.0,17106.0,21223.0,0.9140017508625573,0.9580219577451794,1858.4,0.0034368466597874225,0,0,40,EURO
69150.0,119664.0,137000.0,165741.0,188814.0,61165.0,71683.0,89952.0,105466.0,0.577868030485359,0.23591753774680604,No,13,862,VEN,0,"Venezuela, Bolivarian Republic of",VEN,2026,1,South America,Venezuela,Medium HDI,0,0,,0,0,59,0.31247682904869345,1.0707026713124275,2.0770587383762162,28405552.0,29151819.0,30495452.0,31094892.0,0,7.8034262485482,50,43,20399.0,12238.0,34705.0,39867.0,48317.0,55104.0,16176.0,19032.0,24067.0,28414.0,0.5877827402391587,0.7565529179030662,933.9661016949152,0.003949982253253909,0,0,70,PAHO
222.0,634.0,702.0,794.0,856.0,278.0,318.0,384.0,430.0,0.3501577287066246,nan,,,882,WSM,,,,,0,,Samoa,High HDI,0,0,Lower middle income,,0,,nan,nan,nan,218029.0,225979.0,247206.0,272735.0,,nan,,,67.0,45.0,177.0,196.0,224.0,244.0,77.0,87.0,106.0,122.0,0.3785310734463277,0.5844155844155844,nan,1.297361689141683e-05,,,,WPRO
83598.0,49229.0,62608.0,92622.0,132827.0,28895.0,37135.0,56643.0,83501.0,1.698145402100388,0.0,No,0,887,YEM,0,Yemen,YEM,2018,1,Western Asia,Yemen,Low HDI,1,1,Low income,0,1,1,0.007528589819840846,0.029452478426059553,0.024640756254378355,40583170.0,47667670.0,59181537.0,70976411.0,0,0.29452478426059553,1,1,21979.0,13430.0,11974.0,15413.0,23266.0,33953.0,6851.0,8849.0,13625.0,20281.0,1.835560380825121,1.9602977667493797,33953.0,0.004255927248603739,0,0,2,EMRO
